Survived,Pclass,Age,Fare,Cabin,C,Q,S,CabinLetter,Age_scaled,Fare_0,Fare_1,Fare_2,Fare_3,Fare_4,Sex_0,Sex_1,Title_0,Title_1,Title_2,Title_3,Title_4,Title_5,Name_length,Pclass_0,Pclass_1,Pclass_2,Pclass_3,Pclass_4,Pclass_5,Family_Size,Family_Size_Category_0,Family_Size_Category_1,Family_Size_Category_2,Ticket_Letter,Ticket_Number
0,0,-0.3397561450819818,-0.5064068636193138,0,0,0,1,0,-0.3397561450819818,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.182054602137322,0,0,0,0,0,1,1,0,1,0,21,0.0
0,0,-0.3397561450819818,-0.49697568026480815,0,0,0,1,0,-0.3397561450819818,1,0,0,0,0,1,0,1,0,0,0,0,0,0.7583539658338517,0,0,0,0,0,1,1,0,1,0,3,374887.0
1,0,-0.8496105295562589,-0.48538475592212077,0,0,0,1,0,-0.8496105295562589,1,0,0,0,0,0,1,0,0,1,0,0,0,-0.2118503181517351,0,0,0,0,0,1,1,0,1,0,3,3101265.0
0,0,-1.5779739359480836,-0.5641728616656608,0,0,1,0,0,-1.5779739359480836,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.2118503181517351,0,0,0,0,0,1,6,1,0,0,3,382652.0
1,0,-2.0878283204223607,-0.3537395830682538,0,0,0,1,0,-2.0878283204223607,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.10404984215333657,0,0,0,0,1,0,4,0,0,1,6,0.0
0,1,1.1898070083408496,1.0285182273264786,1,1,0,0,6,1.1898070083408496,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.31965079415013364,0,1,0,0,0,0,1,0,1,0,1,0.0
0,0,0.7922753124876796,-0.47339772187854406,0,0,1,0,0,0.7922753124876796,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.31965079415013364,0,0,0,0,0,1,1,0,1,0,3,12460.0
0,2,-0.9952832108346239,-0.22582915882277113,0,0,0,1,0,-0.9952832108346239,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,1,0,0,1,0,1,0,3,239865.0
0,0,-1.3641358364389364,-0.37032836093287536,0,0,0,1,0,-1.3641358364389364,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.4274512701485322,0,0,0,0,1,0,11,1,0,0,26,0.0
0,1,1.7407827097017052,0.608632513200533,0,1,0,0,0,1.7407827097017052,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.31965079415013364,0,1,0,0,0,0,1,0,1,0,1,0.0
0,0,-0.3397561450819818,-0.4665223892131094,0,0,0,1,0,-0.3397561450819818,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.6430522221453293,0,0,0,0,0,1,1,0,1,0,3,349203.0
0,2,0.6799526238665725,-0.22582915882277113,0,0,0,1,0,0.6799526238665725,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,1,0,0,1,0,1,0,3,28213.0
1,1,1.408316030258397,0.3838591203126003,1,0,0,1,4,1.408316030258397,0,0,0,1,0,0,1,0,0,0,0,0,1,0.003750633845061978,0,1,0,0,0,0,1,0,1,0,3,17465.0
1,0,0.0972618987531129,-0.42938710475474356,0,0,0,1,0,0.0972618987531129,0,0,0,0,1,0,1,0,1,0,0,0,0,-1.182054602137322,0,0,0,0,1,0,1,0,1,0,3,349244.0
0,0,0.02442555811393045,-0.4979565233336768,0,1,0,0,0,0.02442555811393045,1,0,0,0,0,1,0,1,0,0,0,0,0,0.11155110984346052,0,0,0,0,0,1,1,0,1,0,3,2685.0
0,0,0.02442555811393045,-0.45925094684678563,0,0,0,1,0,0.02442555811393045,0,0,1,0,0,0,1,0,1,0,0,0,0,2.6987625338050254,0,0,0,0,0,1,3,0,0,1,3,345773.0
0,2,0.31577092067066026,-0.5323426178442043,0,0,0,1,0,0.31577092067066026,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.7508526981437278,0,0,0,1,0,0,1,0,1,0,3,250647.0
1,2,0.0972618987531129,-0.4262418051060159,0,0,0,1,0,0.0972618987531129,0,0,0,0,1,0,1,0,1,0,0,0,0,1.7285582498194387,0,0,0,1,0,0,3,0,0,1,6,0.0
1,1,-1.3594649140305362,0.5758214263102079,1,0,0,1,6,-1.3594649140305362,0,1,0,0,0,1,0,0,0,0,1,0,0,0.8661544418322503,0,1,0,0,0,0,4,0,0,1,3,113760.0
1,0,-2.1300733979930864,-0.4372432804890467,0,1,0,0,0,-2.1300733979930864,0,0,0,0,1,1,0,0,0,0,1,0,0,0.4349525378386561,0,0,0,0,1,0,2,0,0,1,3,2625.0
1,0,-0.1940834638036169,-0.5099435573772534,0,0,0,1,0,-0.1940834638036169,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.4274512701485322,0,0,0,0,0,1,1,0,1,0,3,347089.0
0,0,0.0972618987531129,-0.4722188239592308,0,0,0,1,0,0.0972618987531129,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,0,0,0,0,1,1,0,1,0,3,347063.0
0,1,0.6799526238665725,-0.8388560768656375,1,0,0,1,5,0.6799526238665725,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.5352517461469307,0,1,0,0,0,0,1,0,1,0,3,112050.0
0,0,-0.8496105295562589,-0.4722188239592308,0,0,0,1,0,-0.8496105295562589,0,0,1,0,0,0,1,0,0,1,0,0,0,0.4349525378386561,0,0,0,0,0,1,1,0,1,0,3,347087.0
0,2,0.6799526238665725,-0.22582915882277113,0,0,0,1,0,0.6799526238665725,0,0,0,1,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,1,0,0,1,0,1,0,3,248723.0
1,1,0.2429345800314778,0.4131335134449858,1,0,0,1,2,0.2429345800314778,0,0,0,1,0,0,1,0,1,0,0,0,0,2.0519596778146343,0,1,0,0,0,0,2,0,0,1,3,113806.0
0,0,-0.26691980444279934,-0.4669137833223215,0,0,0,1,0,-0.26691980444279934,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.5352517461469307,0,0,0,0,0,1,1,0,1,0,3,3474.0
0,0,0.6799526238665725,-0.2694483818373597,0,0,0,1,0,0.6799526238665725,0,0,0,1,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,1,0,1,0,1,0,36,0.0
0,2,0.3886072613098427,-0.3437189507540916,0,0,0,1,0,0.3886072613098427,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.2118503181517351,0,0,0,1,0,0,1,0,1,0,3,28206.0
0,0,-1.7236466172264484,-0.6281701772855205,0,0,0,1,0,-1.7236466172264484,1,0,0,0,0,0,1,0,0,1,0,0,0,0.7583539658338517,0,0,0,0,0,1,7,1,0,0,3,347082.0
0,0,0.06084372843352168,-0.4592509468467856,0,0,0,1,0,0.06084372843352168,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,0,0,0,1,1,0,1,0,3,364499.0
0,1,0.680573755993688,-0.8388560768656375,1,0,0,1,6,0.680573755993688,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.182054602137322,0,1,0,0,0,0,1,0,1,0,3,112058.0
0,0,-0.48542882636034673,-0.4651454364433516,0,0,0,1,0,-0.48542882636034673,0,0,1,0,0,0,1,0,0,1,0,0,0,0.11155110984346052,0,0,0,0,0,1,1,0,1,0,2,0.0
0,2,0.0972618987531129,0.033627410851356114,0,1,0,0,0,0.0972618987531129,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,1,0,0,0,3,0,0,1,42,0.0
0,0,0.9712979864233023,-0.5347004136828307,0,0,0,1,0,0.9712979864233023,1,0,0,0,0,1,0,1,0,0,0,0,0,0.5427530138370547,0,0,0,0,0,1,1,0,1,0,20,0.0
0,0,-1.4323012546697187,-0.6195810638733815,0,0,0,1,0,-1.4323012546697187,1,0,0,0,0,1,0,0,0,0,1,0,0,0.11155110984346052,0,0,0,0,0,1,6,1,0,0,3,347088.0
1,1,1.6268250521759444,1.365683032250055,1,0,0,1,6,1.6268250521759444,0,1,0,0,0,0,1,0,1,0,0,0,0,2.483161581808228,1,0,0,0,0,0,3,0,0,1,3,12749.0
1,0,-0.1940834638036169,-0.4303679478236121,0,0,0,1,0,-0.1940834638036169,0,0,0,0,1,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,1,0,1,0,1,0,3,315098.0
0,1,0.6071162832273901,-0.8388560768656375,0,0,0,1,0,0.6071162832273901,1,0,0,0,0,1,0,0,0,0,1,0,0,0.4349525378386561,0,1,0,0,0,0,1,0,1,0,3,19972.0
1,0,-0.1940834638036169,-0.5447210459969929,1,0,0,1,2,-0.1940834638036169,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,2,0,0,1,3,392096.0
0,0,-2.0149919797831783,-0.5269393357140189,0,0,0,1,0,-2.0149919797831783,1,0,0,0,0,1,0,0,0,0,1,0,0,0.11155110984346052,0,0,0,0,0,1,6,1,0,0,3,3101295.0
0,0,0.696929214090839,-0.5111224552965666,0,0,1,0,0,0.696929214090839,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.2898550781357205,0,0,0,0,0,1,1,0,1,0,3,368323.0
0,0,-0.0003881645564914661,-0.4582687564660092,0,0,0,1,0,-0.0003881645564914661,0,0,0,0,1,1,0,1,0,0,0,0,0,-1.613256506130916,0,0,0,0,0,1,1,0,1,0,3,1601.0
1,2,-2.0878283204223607,0.033627410851356114,0,1,0,0,0,-2.0878283204223607,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.6430522221453293,0,0,1,0,0,0,3,0,0,1,42,0.0
1,0,-0.5384952636981484,-0.47339772187854406,0,0,1,0,0,-0.5384952636981484,0,0,1,0,0,1,0,1,0,0,0,0,0,0.11155110984346052,0,0,0,0,0,1,1,0,1,0,3,367228.0
1,1,2.355188458567769,1.0473805940354897,1,0,0,1,6,2.355188458567769,0,1,0,0,0,0,1,0,1,0,0,0,0,1.5129572978226415,0,1,0,0,0,0,1,0,1,0,3,113572.0
1,0,-1.0681195514738064,-0.49805555075889907,0,1,0,0,0,-1.0681195514738064,1,0,0,0,0,0,1,0,1,0,0,0,0,1.2973563458258444,0,0,0,0,0,1,2,0,0,1,3,2659.0
1,2,-2.100210498331022,-0.5441315970373364,0,0,0,1,0,-2.100210498331022,1,0,0,0,0,1,0,0,0,0,1,0,0,0.4349525378386561,0,0,0,1,0,0,3,0,0,1,3,29106.0
0,0,-0.2552699628318375,-0.4979565233336768,0,1,0,0,0,-0.2552699628318375,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.3976555541341191,0,0,0,0,0,1,1,0,1,0,3,2671.0
0,0,-0.48542882636034673,-0.4684840753508467,0,0,0,1,0,-0.48542882636034673,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.5352517461469307,0,0,0,0,0,1,1,0,1,0,3,347468.0
0,0,-0.8496105295562589,-0.44746196765365354,0,0,0,1,0,-0.8496105295562589,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.5352517461469307,0,0,0,0,1,0,1,0,1,0,3,2223.0
1,1,0.6799526238665725,3.0825497968792925,1,1,0,0,2,0.6799526238665725,0,1,0,0,0,0,1,0,0,1,0,0,0,0.003750633845061978,1,0,0,0,0,0,3,0,0,1,1,0.0
0,0,-0.6311015076387116,-0.4303679478236121,0,0,0,1,0,-0.6311015076387116,0,0,0,0,1,1,0,1,0,0,0,0,0,-1.182054602137322,0,0,0,0,1,0,1,0,1,0,3,315097.0
0,0,0.15347458161228092,-0.4592509468467856,0,0,0,1,0,0.15347458161228092,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,3,392092.0
1,0,0.17009823939229535,-0.4582687564660092,0,0,0,1,0,0.17009823939229535,0,0,0,0,1,1,0,1,0,0,0,0,0,-1.2898550781357205,0,0,0,0,0,1,1,0,1,0,3,1601.0
1,1,0.9106236829476468,0.5616746512784494,1,1,0,0,1,0.9106236829476468,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.7508526981437278,0,1,0,0,0,0,1,0,1,0,3,11774.0
0,0,-0.7039378482778941,-0.4651454364433516,0,0,0,1,0,-0.7039378482778941,0,0,1,0,0,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,0,0,1,1,0,1,0,41,0.0
0,2,-0.9952832108346239,-0.5912875138098646,0,0,0,1,0,-0.9952832108346239,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.31965079415013364,0,0,0,1,0,0,1,0,1,0,39,0.0
1,1,0.02442555811393045,-0.10793936689145067,0,1,0,0,0,0.02442555811393045,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.4274512701485322,0,1,0,0,0,0,1,0,1,0,3,113798.0
0,0,0.3521890909902515,-0.5352898626424873,0,1,0,0,0,0.3521890909902515,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,0,0,0,1,1,0,1,0,3,2683.0
0,0,-0.9224468701954415,-0.4303679478236121,0,0,0,1,0,-0.9224468701954415,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,1,0,1,0,1,0,3,315090.0
0,0,0.8984616457841199,-0.48282890523304967,0,0,0,1,0,0.8984616457841199,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,6,0.0
0,0,-1.3641358364389364,-0.37032836093287536,0,0,0,1,0,-1.3641358364389364,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.31965079415013364,0,0,0,0,1,0,11,1,0,0,26,0.0
0,0,0.3886072613098427,-0.4665223892131094,0,1,0,0,0,0.3886072613098427,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,349213.0
0,2,-0.12124712316443445,-0.3201409923678275,0,0,0,1,0,-0.12124712316443445,0,0,0,0,1,1,0,0,0,0,0,0,1,-1.0742541261389233,0,0,0,1,0,0,2,0,0,1,3,248727.0
1,1,1.019790514402424,1.2620390427757153,1,1,0,0,1,1.019790514402424,0,1,0,0,0,0,1,0,1,0,0,0,0,1.836358725817837,1,0,0,0,0,0,2,0,0,1,3,17453.0
0,0,-1.8693192985048133,-0.6281701772855205,0,0,0,1,0,-1.8693192985048133,1,0,0,0,0,1,0,0,0,0,1,0,0,1.2973563458258444,0,0,0,0,0,1,7,1,0,0,3,347082.0
0,0,3.2292245462379587,-0.4722188239592308,0,0,0,1,0,3.2292245462379587,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,3,347060.0
0,0,-1.505137595308901,-0.4793912389003324,0,1,0,0,0,-1.505137595308901,1,0,0,0,0,0,1,0,0,1,0,0,0,-0.4274512701485322,0,0,0,0,0,1,3,0,0,1,3,2678.0
1,1,-0.9952832108346239,1.0190870439719728,1,0,0,1,4,-0.9952832108346239,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.2118503181517351,0,1,0,0,0,0,2,0,0,1,1,0.0
0,2,1.0441343270624848,-0.22582915882277113,0,0,0,1,0,1.0441343270624848,0,0,0,1,0,0,1,0,1,0,0,0,0,1.9441592018162357,0,0,0,1,0,0,2,0,0,1,3,244252.0
1,0,-0.8496105295562589,-0.397948255042499,0,0,0,1,0,-0.8496105295562589,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.10404984215333657,0,0,0,0,1,0,2,0,0,1,3,392091.0
1,1,1.1169706677016673,3.048364115015049,0,0,0,1,0,1.1169706677016673,0,1,0,0,0,0,1,0,1,0,0,0,0,1.6207577738210401,1,0,0,0,0,0,3,0,0,1,3,36928.0
1,1,1.5539887115367619,0.4131335134449858,1,0,0,1,2,1.5539887115367619,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.5352517461469307,0,1,0,0,0,0,1,0,1,0,3,113055.0
1,0,-0.41259248572116425,-0.6118203788705426,0,1,0,0,0,-0.41259248572116425,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0817553938290474,0,0,0,0,0,1,4,0,0,1,3,2666.0
0,0,-0.2552699628318375,-0.4979565233336768,0,1,0,0,0,-0.2552699628318375,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.182054602137322,0,0,0,0,0,1,1,0,1,0,3,2629.0
0,0,0.8256253051449374,-0.17356625626377814,0,0,0,1,0,0.8256253051449374,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.4274512701485322,0,0,0,0,1,0,3,0,0,1,3,350026.0
0,2,-0.6311015076387116,-0.29656303398156336,0,0,0,1,0,-0.6311015076387116,0,0,0,0,1,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,1,0,0,2,0,0,1,3,28134.0
1,1,1.3354796896192145,0.3838591203126003,1,0,0,1,4,1.3354796896192145,0,0,0,1,0,0,1,0,1,0,0,0,0,2.590962057806627,0,1,0,0,0,0,1,0,1,0,3,17466.0
0,0,-1.3641358364389364,-0.37032836093287536,0,0,0,1,0,-1.3641358364389364,0,0,0,0,1,0,1,0,0,1,0,0,0,0.6505534898354532,0,0,0,0,1,0,11,1,0,0,26,0.0
0,2,-0.41259248572116425,-0.22582915882277113,0,0,0,1,0,-0.41259248572116425,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.5352517461469307,0,0,0,1,0,0,1,0,1,0,3,233866.0
1,2,0.8984616457841199,-0.22582915882277113,0,0,0,1,0,0.8984616457841199,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.31965079415013364,0,0,0,1,0,0,1,0,1,0,3,236852.0
1,2,-0.1940834638036169,-0.18535523545691018,0,1,0,0,0,-0.1940834638036169,0,0,0,1,0,0,1,0,0,1,0,0,0,0.11155110984346052,0,0,1,0,0,0,2,0,0,1,22,0.0
0,1,0.0972618987531129,1.5423196652965914,1,0,0,1,5,0.0972618987531129,0,1,0,0,0,1,0,1,0,0,0,0,0,0.9739549178306488,1,0,0,0,0,0,1,0,1,0,1,0.0
0,0,-0.341687411083476,-0.39087486752661976,0,0,0,1,0,-0.341687411083476,0,0,0,0,1,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,0,1,0,1,0,1,0,3,345777.0
1,0,-1.8693192985048133,-0.6638557541311081,0,0,0,1,0,-1.8693192985048133,1,0,0,0,0,1,0,0,0,0,1,0,0,0.4349525378386561,0,0,0,0,0,1,3,0,0,1,3,347742.0
0,0,-0.26691980444279934,-0.4665223892131094,0,0,0,1,0,-0.26691980444279934,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,3,349248.0
1,1,1.2626433489800322,0.4002646637577628,1,0,0,1,4,1.2626433489800322,0,0,0,1,0,0,1,0,1,0,0,0,0,2.2675606298114315,0,1,0,0,0,0,3,0,0,1,3,11751.0
0,1,0.2429345800314778,-0.6030764930029966,1,0,0,1,6,0.2429345800314778,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.31965079415013364,0,1,0,0,0,0,1,0,1,0,3,695.0
0,0,1.2626433489800322,-0.41445282591288385,0,0,0,1,0,1.2626433489800322,0,0,0,0,1,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,0,1,0,1,0,1,0,3,345765.0
1,2,-0.12124712316443445,-0.2729850755952993,0,1,0,0,0,-0.12124712316443445,0,0,0,1,0,0,1,0,1,0,0,0,0,1.0817553938290474,0,0,0,1,0,0,2,0,0,1,32,0.0
1,0,-1.0681195514738064,-0.4981545781841214,0,1,0,0,0,-1.0681195514738064,1,0,0,0,0,0,1,0,0,1,0,0,0,0.5427530138370547,0,0,0,0,0,1,1,0,1,0,3,2667.0
0,0,-0.7039378482778941,-0.6067122141861585,0,0,0,1,0,-0.7039378482778941,1,0,0,0,0,1,0,1,0,0,0,0,0,0.21935158584185907,0,0,0,0,0,1,1,0,1,0,3,7534.0
0,0,-0.7767741889170765,-0.4665223892131094,0,0,0,1,0,-0.7767741889170765,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.7508526981437278,0,0,0,0,0,1,1,0,1,0,3,349212.0
0,0,-0.12521344227613163,-0.4665223892131094,0,0,0,1,0,-0.12521344227613163,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,349217.0
1,1,1.9181704147326741,1.1218468600068277,1,1,0,0,1,1.9181704147326741,0,1,0,0,0,0,1,0,1,0,0,0,0,1.9441592018162357,0,1,0,0,0,0,2,0,0,1,3,11767.0
1,2,-0.3397561450819818,-0.22582915882277113,0,0,0,1,0,-0.3397561450819818,0,0,0,1,0,0,1,0,1,0,0,0,0,1.836358725817837,0,0,0,1,0,0,2,0,0,1,3,230433.0
0,0,0.2429345800314778,-0.4665223892131094,0,0,0,1,0,0.2429345800314778,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,349257.0
0,0,-0.5582651669995292,-0.34293144694399036,0,0,0,1,0,-0.5582651669995292,0,0,0,0,1,0,1,0,0,1,0,0,0,0.11155110984346052,0,0,0,0,1,0,1,0,1,0,3,7552.0
0,2,-0.12124712316443445,-0.3437189507540916,0,0,0,1,0,-0.12124712316443445,0,0,0,0,1,1,0,1,0,0,0,0,0,0.21935158584185907,0,0,0,1,0,0,1,0,1,0,43,0.0
0,0,-0.3397561450819818,-0.5064068636193138,0,0,0,1,0,-0.3397561450819818,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.5352517461469307,0,0,0,0,0,1,1,0,1,0,16,0.0
0,0,0.6799526238665725,-0.5641728616656608,0,0,1,0,0,0.6799526238665725,1,0,0,0,0,0,1,0,1,0,0,0,0,0.9739549178306488,0,0,0,0,0,1,6,1,0,0,3,382652.0
0,2,-0.1940834638036169,-0.22582915882277113,0,0,0,1,0,-0.1940834638036169,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.6430522221453293,0,0,0,1,0,0,1,0,1,0,3,211536.0
1,1,-0.7767741889170765,0.5758214263102079,1,0,0,1,6,-0.7767741889170765,0,1,0,0,0,0,1,0,0,1,0,0,0,0.11155110984346052,0,1,0,0,0,0,1,0,1,0,3,112053.0
0,0,-0.3651115157776329,-0.28595295270774457,0,0,0,1,0,-0.3651115157776329,0,0,0,0,1,0,1,0,0,1,0,0,0,1.405156821824243,0,0,0,0,1,0,4,0,0,1,15,0.0
1,1,-0.26691980444279934,0.5758214263102079,1,1,0,0,1,-0.26691980444279934,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.6430522221453293,0,1,0,0,0,0,1,0,1,0,3,111369.0
0,0,0.17009823939229535,-0.47339772187854406,0,0,1,0,0,0.17009823939229535,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,3,370376.0
